score x y distance rotation
0.678501 0.52785575 0.73281986 0.9031370894734974 2.0736265
0.38107845 0.5359374 0.7022249 0.8833735210945572 1.3531336
0.31737068 0.54272556 0.6865814 0.8751828479453874 1.8867462
0.3067881 0.5476414 0.68302315 0.8754608779763005 1.9736722
0.36395746 0.61817217 0.67909193 0.9183151240946437 0.9599624
0.30859017 0.5975422 0.686627 0.9102270401696858 0.3987944
0.30670187 0.62794507 0.71556973 0.9520267976186879 1.2888016
0.58085614 0.6544709 0.6115875 0.8957519198542683 1.1991037
0.49537247 0.58757704 0.8081622 0.9991861548338058 1.7654932
0.538685 0.5112709 0.8329674 0.9773600259061437 2.0104747
0.33951575 0.55003494 0.76009434 0.9382333430400598 2.5452404
0.43507797 0.65666175 0.7388713 0.9885016033601468 -0.76266897
0.30267435 0.7558871 0.71234715 1.0386547923611107 -0.10465649
0.3082375 0.506535 0.75458056 0.9088286839859492 2.5601063
0.5071474 0.5570104 0.87046665 1.0334276845885186 1.6954522
0.55542237 0.6145852 0.72642136 0.9515266461813336 1.167738
0.452074 0.61146164 0.6619446 0.9011415341696958 1.0426596
0.3757477 0.5287787 0.8235914 0.9787286157330334 2.1280746
0.44534054 0.6113708 0.85561526 1.051594869447035 1.2996018
0.3309044 0.5413726 0.7482919 0.9235935679580595 2.4467177
0.6307631 0.57188714 0.8184547 0.9984602995703511 1.3982189
0.6277187 0.5669395 0.83192694 1.0067387264767664 1.2661357
0.41207057 0.63056374 0.9425387 1.1340148858602073 1.2884563
0.5192414 0.51137793 0.77814025 0.9311335241199246 2.9538767
0.5137566 0.6214519 0.9625937 1.1457700827509683 1.1117139
0.39310017 0.5115596 0.7055017 0.8714504452490573 2.8614264
0.36779526 0.59717286 0.76562566 0.9709778978226796 0.880131
0.4744382 0.5552888 0.6423017 0.8490565814562061 2.9929307
0.34632716 0.5447006 0.7626181 0.9371686985817657 1.0026405
0.40282205 0.58038324 0.75891477 0.9554037775389426 1.32054
0.32025796 0.54276884 0.70703816 0.8913478260469345 2.39441
0.5206088 0.5707361 0.81268305 0.9930727156169419 1.4396615
0.424529 0.5376078 0.8322843 0.990817468279293 2.5721211
0.46197578 0.57906634 0.70332366 0.9110334695871373 0.81303865
0.45851564 0.6491978 0.6629099 0.9278509448249382 3.9115329
0.3601325 0.53328085 0.6660394 0.8532273702719367 2.033224
0.30796304 0.5666726 0.7851384 0.9682769235560781 1.7864008
0.59521604 0.5935854 0.83395284 1.023631244986487 1.5546243
0.49136254 0.60705936 0.75701106 0.9703539828710291 1.6346676
0.42130288 0.66150063 0.5807573 0.880262557547134 2.03495
0.42649114 0.68910366 0.73216075 1.0054467993935967 1.8679372
0.6898517 0.68895096 0.80938977 1.0629041688414356 1.771251
0.31091237 0.6087296 0.8384655 1.0361351710660303 1.0506907
0.32194084 0.63327193 0.7773956 1.002685041592352 4.807826
0.5879048 0.5208692 0.8060212 0.9596743772026254 2.1190467
0.5733826 0.5830473 0.7583871 0.9566060269860779 2.4336712
0.62825155 0.6486489 0.7527173 0.99364418570054 5.252713
0.43010813 0.6760182 0.8204234 1.063059323012921 4.9464035
0.4531043 0.64106715 0.84618044 1.0615971038721361 5.1910076
0.5163254 0.6196798 0.7761457 0.9931793661823323 1.9661223
0.43893114 0.54529387 0.6546957 0.852039798348807 2.3721232
0.33131224 0.5662678 0.70978874 0.9079973869685246 2.4630384
0.31965545 0.5671396 0.7399151 0.9322669524996375 1.9870573
0.55917114 0.62137735 0.8387446 1.0438401371758848 1.6508659
0.63709635 0.56446326 0.8819807 1.0471431331860914 2.5536315
0.7636884 0.61413026 0.9195637 1.1057818073973653 1.8628722
0.48266962 0.57867193 0.735921 0.9361842777424164 1.596451
0.5862839 0.5711436 0.86478853 1.0363707129983664 2.49784
0.38659304 0.5004591 0.7643959 0.9136521812296439 2.4584394
0.5959098 0.62073714 0.87283766 1.0710556346252342 2.7055762
0.56427413 0.5492386 0.9195697 1.0711075551640994 2.1569428
0.59463656 0.59564775 0.7029261 0.9213584163748183 4.5761366
0.53008646 0.5434347 0.8325187 0.99418744949357 2.6172626
0.7015894 0.5440689 0.7363487 0.9155437498530027 -0.052569825
0.3433501 0.53786474 0.641634 0.8372530345320705 1.946118
0.3274981 0.51083934 0.6617539 0.8359874817353578 1.4729458
0.3756318 0.5557818 0.76105523 0.9423897382254414 1.1907624
0.35206416 0.536938 0.7458654 0.9190307966599109 1.4381284
0.3194746 0.57339644 0.6908228 0.8977859456496773 0.93529195
0.66500473 0.6321991 0.86358815 1.0702617661083988 1.5471988
0.4153867 0.59737927 0.81148404 1.0076548726620624 1.3919654
0.41335976 0.62182856 0.8559209 1.0579562361414754 1.3156221
0.6809958 0.6466537 0.8404571 1.060438175145668 1.1447577
0.3869773 0.5763078 0.7264634 0.9272970031936683 1.376577
0.63219047 0.5963236 0.80730677 1.003666296161223 1.3695984
0.6807673 0.57969445 0.7535286 0.950710803692206 1.6165502
0.6697019 0.5592561 0.94030553 1.094048377618458 1.2179698
0.3086655 0.5605121 0.68995255 0.8889366342384378 1.9034306
0.3599753 0.5870497 0.68812 0.9045089901339759 1.4685504
0.386838 0.5581992 0.6526045 0.8587659932053481 1.7332872
0.3400107 0.55081826 0.6443514 0.8476966109972746 1.5370545
0.4051967 0.5893572 0.71096486 0.9234787197563044 1.6691588
0.6066995 0.5950281 0.7969939 0.9946143739637766 1.5702664
0.35508603 0.54609776 0.70015883 0.8879443198137013 1.8419497
0.62889206 0.6112731 0.90410435 1.0913567107855693 1.5781087
0.45128325 0.5556342 0.70460343 0.8973267696739501 1.840685
0.50858516 0.57407105 0.8821091 1.0524609268981913 1.7760874
0.6327727 0.563585 0.8590997 1.0274630285141062 1.7180204
0.57711 0.622599 0.8049265 1.0176130351047434 1.4247684
0.5202297 0.6052934 0.833776 1.0303215702619122 1.5917834
0.41342223 0.53991044 0.74464923 0.9197857344980783 1.8230356
0.38307253 0.6275147 0.7956542 1.0133313027683626 2.208437
0.6810139 0.60936093 0.87452906 1.065890176841507 1.6827317
0.5689813 0.57942533 0.8231048 1.006595853047476 2.054225
0.33680236 0.6371623 0.7422182 0.9781940716130372 1.6825565
0.5546196 0.56984514 0.7452602 0.9381557396535717 1.8706506
0.30281147 0.57727885 0.72776335 0.9289189215101408 1.8590963
0.68242586 0.57812256 0.75082886 0.9476126438306967 1.3661481
0.30269182 0.6182223 0.7033377 0.9364202002942723 3.0780606
0.7652443 0.5898705 0.93777984 1.1078710435643655 1.5154803
0.643235 0.56944907 0.74723613 0.9394860529531784 4.7151937
0.49212146 0.53173983 0.7514455 0.9205528735506284 2.4148493
0.37933892 0.5755289 0.7422899 0.9392698113080998 1.8679453
0.569903 0.56110543 0.79826736 0.9757408042081489 1.7895657
0.30909017 0.5366286 0.5412083 0.7621526802620986 2.0381796
0.37576306 0.53783345 0.6873239 0.8727422605251677 2.0582664
0.4061986 0.56747365 0.61271536 0.8351326035380541 1.7812774
0.35226116 0.52828944 0.71080536 0.8856263006035213 1.9246026
0.3659053 0.62159264 0.5821985 0.8516645457869049 2.1996624
0.32781544 0.55896497 0.6962292 0.8928476673713339 1.876553
0.4688497 0.57806194 0.7186119 0.9222573925848129 1.9763846
0.3401386 0.52297115 0.7348036 0.9019064235698324 2.0728958
0.7313597 0.57833683 0.84388685 1.023043724192122 1.9625527
0.42188385 0.6201106 0.9458918 1.1310386713231526 1.7780646
0.52983004 0.59363866 0.6442076 0.8760195650328322 1.7629019
0.6574876 0.6100321 0.7604808 0.9749206168307777 2.1044922
0.62793624 0.6206553 0.7898243 1.004507574934854 5.090892
0.34443098 0.54655445 0.61115104 0.8198947387682837 1.8896837
0.61099714 0.6011134 0.76185673 0.9704447350565516 2.0701754
0.35372892 0.5703485 0.6359119 0.8542138916234722 2.0103457
0.5970036 0.56694967 0.7329433 0.9266271147303093 2.1858902
0.68242186 0.5968383 0.779957 0.982114497307873 2.036771
0.7161623 0.5775622 0.79706115 0.9843193522876114 1.8664373
0.45576346 0.6067071 0.7305552 0.9496337862380333 1.8052162
0.59424853 0.57322884 0.7443203 0.9394700332357232 1.7209655
0.5218631 0.5965894 0.7120227 0.9289215522962284 4.6226597
0.48098105 0.5700572 0.7516159 0.943340704123027 1.4676887
0.6213062 0.6062014 0.8054038 1.0080453766267177 4.7860613
0.7674236 0.6202456 0.81830686 1.0268060705880027 4.9124303
0.63259155 0.57593423 0.840532 1.0189182002222759 1.6935679
0.7753438 0.62338644 0.9296009 1.1192714221941555 1.6925125
0.646697 0.6018132 0.7744207 0.98076834793684 1.7981944
0.5381541 0.57441604 0.74613243 0.9416301666770259 1.9294347
0.34236187 0.68686545 0.81553644 1.0662475579648603 5.1282444
0.6254604 0.65850616 0.7934641 1.0311235292507213 1.8235428
0.3540315 0.5985335 0.7375395 0.9498457231232847 1.5037181
0.4599378 0.57444334 0.7610982 0.9535489624646675 1.6363604
0.5372801 0.58722854 0.8664428 1.046690284033294 1.5759387
0.43731788 0.6179862 0.7312471 0.9574076009843495 1.4548
0.74326646 0.66002923 0.88939255 1.1075458221772818 1.7232145
0.46373525 0.57847893 0.81613284 1.0003552997731864 1.8006858
0.335149 0.58236575 0.65787214 0.8786043453917537 2.5232143
0.63241976 0.58408684 0.8563041 1.0365394995008987 1.8077387
0.3079193 0.64509267 0.61779773 0.893206919549686 2.849393
0.50976706 0.5022724 0.71808493 0.8763124976406066 1.744778
0.4964584 0.5379435 0.65592355 0.8483035521035708 2.595006
0.3471883 0.5794717 0.7605928 0.9561845420424119 1.4465804
0.41375133 0.5724841 0.7881328 0.9741105081465881 1.5910783
0.49551657 0.54188603 0.8016098 0.9675839697700186 2.1967041
0.4789343 0.5640505 0.73173463 0.9238985450148519 1.8284073
0.64466685 0.58346623 0.84539884 1.027196199097687 1.8763981
0.3975004 0.5927943 0.8284125 1.018662005409674 1.0785729
0.30162582 0.59300077 0.86332 1.0473639641606165 1.4629848
0.33432925 0.63248664 0.9221384 1.1182032948903402 1.4836721
0.41670713 0.5713296 0.7890182 0.974149484626999 1.4383705
0.46279234 0.57130533 0.82297844 1.001839971566587 1.7063053
0.40585473 0.5707371 0.9585724 1.1156173021921816 1.3872937
0.4514426 0.58050793 0.87011904 1.0459907555107806 1.6598561
0.3898594 0.55522555 0.6713931 0.8712313419352802 2.6082437
0.548689 0.54624665 0.7787483 0.951227770030551 1.2900574
0.30669466 0.525947 0.72908574 0.898991786972312 1.5700868
0.32481864 0.58298844 0.6030866 0.8388020997559148 1.3216951
0.45185137 0.57474476 0.7294604 0.9286786544114627 2.8923683
0.4001867 0.61132544 0.7801825 0.9911627095333082 1.4707593
0.493258 0.5644414 0.6891431 0.8907930985141003 0.51429945
0.4219619 0.638818 0.892579 1.0976273610939287 1.4698203
0.43996775 0.57890713 0.6417988 0.8643142940362766 0.018660598
0.433538 0.6017768 0.87746 1.0639884284365422 1.5573472
0.5779995 0.57072645 0.68358195 0.8905127605185809 3.746294
0.42948344 0.5506426 0.7656578 0.9431007931221078 1.3217561
0.41366223 0.593274 0.6844513 0.9057856060487277 1.8548357
0.42288792 0.5289098 0.65171367 0.8393308625933535 0.91920733
0.48239806 0.55615276 0.6661878 0.867820302662373 0.88064575
0.47227347 0.6321745 0.973525 1.160773681336613 1.6078024
0.33759534 0.54696155 0.7184034 0.9029232657812956 1.6438036
0.46450865 0.5299886 0.70861906 0.8848892024560597 1.8264785
0.5411876 0.599661 0.7990995 0.9990762377794644 1.6796489
0.4085721 0.49208018 0.60314554 0.778413429577234 1.238937
0.6597894 0.5456289 0.735107 0.9154743148704891 0.868387
0.44634557 0.5256562 0.7631576 0.926673620035535 1.7739699
0.6470693 0.56825614 0.8107158 0.9900379475150619 3.243163
0.47087532 0.5619349 0.6727459 0.8765602506176924 1.8165549
0.30206978 0.62474406 1.7143137 1.8246031525656248 3.150598
0.42547876 0.55990463 0.6775785 0.8789799977197712 1.5751786
0.3767445 0.62404865 0.7238898 0.9557474673370084 0.66013736
0.6546956 0.6062632 0.97881794 1.1513642884558497 1.1701999
0.6246177 0.5736871 0.7697157 0.9599891262630712 1.6003753
0.6084217 0.59754825 0.98926973 1.155732889786864 0.84259593
0.39919922 0.57865435 0.7415499 0.9406046640219244 1.5506271
0.56525147 0.538096 0.85363275 1.009076885216543 1.2322063
0.36811656 0.5377018 0.7344544 0.9102452443372402 1.5178033
0.70732266 0.6515974 0.9525189 1.154067324874382 0.73476017
0.47855425 0.5645698 0.7703422 0.9550738812373764 1.6321146
