1,0.49136367,4.5977674,-0.47485936,4.622224129366685,2.5658655
1,0.537416,4.600453,-0.44277787,4.621711799262729,2.1634526
1,0.526818,4.586713,-0.4658432,4.610308639885716,2.27089
1,0.58585894,4.5988984,-0.4455257,4.620428558223307,2.2173038
1,0.4099088,4.6078377,-0.42162436,4.627087096387812,2.1272252
0,0.3133605,10.779187,-0.8512238,10.812745196257943,2.9716325
1,0.43854454,4.6391726,-0.41929373,4.658082127948989,2.10322
1,0.49614996,4.6278996,-0.29349387,4.637196722678931,2.483726
1,0.4896206,4.5876193,-0.25467685,4.594682871238869,2.9370503
1,0.48469087,4.607129,-0.17784435,4.610560584748849,2.7309363
1,0.3913498,4.5943537,-0.065319195,4.594817991086896,2.3400006
1,0.49017408,4.608558,0.009103745,4.608566989229284,2.368314
1,0.3665951,4.6016474,0.007086985,4.601652860159071,1.7647952
1,0.56660724,4.572704,0.05161072,4.572995172868021,1.8905683
1,0.65575683,4.5198946,0.09522722,4.520897555737428,1.8452991
1,0.52917635,4.5289545,0.13612452,4.5309997489489655,2.3147554
1,0.39074138,4.4795413,0.23642333,4.485776037740472,1.8076142
1,0.43598792,4.4505234,0.26079646,4.458157877574206,1.6576186
1,0.42329064,4.412941,0.34824312,4.4266603275238365,1.8031332
1,0.3108429,4.4752097,0.46883434,4.499700748242095,1.564291
1,0.34325048,4.4890914,0.5201468,4.519125456137024,1.5132425
1,0.32157132,4.5247035,0.56499165,4.55984189713098,1.3988085
1,0.52189225,4.560325,0.673911,4.609850635880933,1.9071376
1,0.53884256,4.5797033,0.69869614,4.632694545228473,1.8493059
1,0.4150227,4.618079,0.7393993,4.676896984349953,2.0335925
1,0.59202707,4.6871347,0.75379324,4.747361102651118,2.0266232
0,0.49897,25.477242,13.333969,28.755600889557694,-0.105941236
1,0.47940513,4.7428684,0.7322643,4.799063615062932,1.5736032
1,0.47449923,4.796741,0.718959,4.850322374464451,1.7098362
1,0.42464504,4.8468556,0.6545196,4.890849245433019,1.095123
1,0.39584422,4.873017,0.69220614,4.92193467845764,1.6421977
1,0.410825,5.01879,0.64720464,5.060348430292317,1.6559157
1,0.3390837,7.9150105,-3.9482102,8.845097846853372,1.3383083
0,0.54019755,25.487679,13.217075,28.71084927707534,-0.08711144
1,0.3670955,7.806951,-3.958479,8.753173252723123,1.4807003
1,0.5118906,7.7106137,-4.0668206,8.717372990638301,1.5497966
1,0.40701282,1.3808309,-1.7469168,2.226749238331554,1.815455
1,0.5875905,1.5721375,-1.7820036,2.3763738974950472,1.5464133
1,0.39033023,5.3633976,0.73292714,5.41324440856456,1.3118991
1,0.38478822,7.603185,-4.072918,8.625374606193517,1.5151898
