label,score,x,y,distance,rotation,frame
1,0.31109402,4.673708,-0.44992268,4.695314328007652,1.8207984
1,0.44483396,4.6193595,-0.4585992,4.642068041301553,1.9167718
1,0.38311774,4.622992,-0.42112926,4.642133576738945,1.964117
1,0.34143087,10.626825,-1.7248626,10.765898193082108,1.4181657
1,0.5055154,10.5276,-1.8205211,10.683850831001974,1.338769
1,0.53777605,10.352524,-1.992635,10.542549387848029,1.3309969
1,0.39763433,10.226305,-2.0628502,10.432289513320942,1.510994
1,0.41262975,4.6035275,-0.1081051,4.604796744799176,2.13147
1,0.3769427,10.173742,-2.1807055,10.404831248303072,1.5493944
1,0.47661647,4.6170487,-0.039806575,4.61722034113479,2.197768
1,0.32503083,9.947298,-2.3265338,10.21574745046488,1.7475365
1,0.502063,9.856882,-2.425771,10.150984963418036,1.5374242
1,0.30562282,9.782857,-2.4902432,10.094830434507795,1.4050496
1,0.30903375,9.690656,-2.5662916,10.024702460613389,1.5714182
1,0.3380341,9.585728,-2.605972,9.933643288438216,1.846788
1,0.5940867,9.47909,-2.682243,9.851272469833647,1.8207297
1,0.40344453,9.397868,-2.7648947,9.796150728311446,1.6474471
1,0.45679256,9.273998,-2.8484967,9.701596346977517,1.7013204
1,0.58112574,9.202836,-2.9147017,9.653376377002724,1.7908847
1,0.6978513,9.112608,-3.055287,9.611160434995691,1.5319527
1,0.60805947,9.033797,-3.1577692,9.5697959044247,1.773137
1,0.49043676,8.893135,-3.154747,9.436115896020194,1.5094169
1,0.42783505,8.855451,-3.2125225,9.420154117044326,1.7404758
1,0.49176627,8.700933,-3.2956011,9.304151236120862,1.9434408
1,0.30015472,4.6620193,0.6192917,4.70297190268103,1.6739672
1,0.7528335,8.66813,-3.3860867,9.306022695579703,1.6795986
1,0.53936976,8.58543,-3.4704509,9.26032608611551,1.9276519
1,0.4215292,4.721553,0.6862996,4.771170569526479,1.16636
1,0.37894577,8.520506,-3.5334833,9.224127387564188,1.8344843
1,0.52105415,8.413596,-3.6098254,9.155295468723493,2.024878
1,0.40056276,8.337718,-3.7192562,9.129644178829274,1.8022045
1,0.30190134,4.839376,0.64801824,4.882569720526853,0.7336478
1,0.3919147,4.872093,0.6646066,4.917213969830645,1.3388146
1,0.5759944,8.158154,-3.7823906,8.992327068448802,1.7222679
1,0.61052436,7.931814,-3.8820314,8.83084642442486,1.89261
